"Season","Team","Bat","BsR","Fld","Pos","Off","Def","Lg","Rep","RAR","WAR"
"2015","Orioles","-8.2","-4.2","-2.4","8.5","-12.5","6.1","2.7","22.6","19.0","2.0"
"2012","Yankees","-9.1","1.2","27.7","12.0","-7.8","39.7","2.8","19.0","53.6","5.6"
"2013","Rockies","-26.9","0.7","-18.5","8.5","-26.2","-9.9","1.3","26.4","-8.5","-0.9"
"2018","Rangers","-20.2","-6.0","-23.0","12.8","-26.2","-10.2","2.9","27.6","-5.9","-0.6"
"2010","Cardinals","-9.9","-6.7","34.8","12.4","-16.6","47.2","0.4","19.7","50.8","5.3"
"2010","Orioles","-14.2","-6.7","19.1","10.3","-20.9","29.4","4.1","21.7","34.3","3.6"
"2015","Astros","-3.9","-3.1","8.2","12.2","-7.1","20.4","2.2","18.2","33.7","3.6"
"2019","Red Sox","-16.2","-4.0","15.1","10.7","-20.2","25.8","3.0","23.9","32.5","3.2"
"2017","Mets","-9.3","-3.9","0.5","12.0","-13.2","12.5","1.3","21.4","22.0","2.2"
"2014","White Sox","-4.9","-4.6","-5.1","12.2","-9.5","7.1","2.0","16.9","16.5","1.8"
"2019","Dodgers","-10.2","-1.8","11.2","12.3","-11.9","23.6","0.7","22.1","34.4","3.3"
"2015","Braves","-7.5","-7.1","-18.7","12.1","-14.6","-6.6","1.1","19.6","-0.4","0.0"
"2016","Braves","-11.5","-5.2","-8.7","12.4","-16.7","3.7","0.6","21.0","8.7","0.9"
"2018","Twins","-9.4","-4.6","-5.4","11.2","-14.0","5.8","2.2","20.9","14.9","1.5"
"2011","Brewers","-10.1","0.6","31.6","12.4","-9.5","43.9","0.8","19.0","54.2","5.7"
"2019","Giants","-13.4","-5.1","6.9","11.5","-18.5","18.4","0.8","25.4","26.1","2.5"
"2016","Athletics","-10.1","-0.7","-24.4","9.3","-10.7","-15.1","3.3","23.0","0.5","0.0"
"2010","Brewers","-13.9","-6.5","36.6","12.3","-20.4","48.9","0.4","19.7","48.6","5.0"
"2018","Cubs","-12.5","-4.5","-17.0","11.8","-17.0","-5.2","1.3","23.4","2.5","0.3"
"2011","Marlins","-11.5","-1.2","-20.3","12.5","-12.6","-7.8","0.9","20.1","0.5","0.1"
"2014","Phillies","-7.0","-4.4","-2.2","12.6","-11.4","10.4","1.3","18.6","19.0","2.1"
"2012","Astros","-10.4","-3.8","-10.6","12.2","-14.1","1.6","0.5","18.8","6.7","0.7"
"2010","Indians","-10.0","-0.2","-20.3","11.6","-10.1","-8.7","3.6","18.9","3.6","0.4"
"2018","Rays","-7.3","-11.4","-17.1","11.9","-18.6","-5.2","2.1","19.7","-2.1","-0.2"
"2017","Red Sox","-16.1","-6.0","18.3","12.4","-22.1","30.7","2.1","20.2","30.9","3.1"
"2011","Padres","-4.7","1.8","-16.7","12.4","-2.9","-4.3","0.8","19.2","12.9","1.4"
"2019","Mets","-11.6","-8.9","-7.1","12.3","-20.5","5.2","0.7","22.4","7.9","0.8"
"2014","Blue Jays","-9.6","-6.0","-21.7","9.7","-15.6","-12.0","2.5","21.4","-3.7","-0.4"
"2015","Indians","-11.2","-2.1","2.1","11.7","-13.3","13.8","2.3","19.1","21.9","2.3"
"2018","Yankees","-11.1","-2.9","10.0","11.0","-13.9","21.0","2.3","21.5","30.8","3.2"
"2019","Cardinals","-13.9","-4.9","-8.9","12.3","-18.8","3.4","0.7","21.8","7.1","0.7"
"2019","Orioles","-15.4","-2.6","-19.4","11.7","-18.1","-7.7","2.7","21.4","-1.7","-0.2"
"2012","Red Sox","-15.8","-1.9","5.0","9.1","-17.7","14.1","3.3","22.9","22.5","2.4"
